id,img_path,gt_path
TRAIN_SOURCE_1048,./train_source_image/TRAIN_SOURCE_1048.png,./train_source_gt/TRAIN_SOURCE_1048.png
TRAIN_SOURCE_1049,./train_source_image/TRAIN_SOURCE_1049.png,./train_source_gt/TRAIN_SOURCE_1049.png
TRAIN_SOURCE_1050,./train_source_image/TRAIN_SOURCE_1050.png,./train_source_gt/TRAIN_SOURCE_1050.png
TRAIN_SOURCE_1051,./train_source_image/TRAIN_SOURCE_1051.png,./train_source_gt/TRAIN_SOURCE_1051.png
TRAIN_SOURCE_1052,./train_source_image/TRAIN_SOURCE_1052.png,./train_source_gt/TRAIN_SOURCE_1052.png
TRAIN_SOURCE_1053,./train_source_image/TRAIN_SOURCE_1053.png,./train_source_gt/TRAIN_SOURCE_1053.png
TRAIN_SOURCE_1054,./train_source_image/TRAIN_SOURCE_1054.png,./train_source_gt/TRAIN_SOURCE_1054.png
TRAIN_SOURCE_1055,./train_source_image/TRAIN_SOURCE_1055.png,./train_source_gt/TRAIN_SOURCE_1055.png
TRAIN_SOURCE_1056,./train_source_image/TRAIN_SOURCE_1056.png,./train_source_gt/TRAIN_SOURCE_1056.png
TRAIN_SOURCE_1057,./train_source_image/TRAIN_SOURCE_1057.png,./train_source_gt/TRAIN_SOURCE_1057.png
TRAIN_SOURCE_1058,./train_source_image/TRAIN_SOURCE_1058.png,./train_source_gt/TRAIN_SOURCE_1058.png
TRAIN_SOURCE_1059,./train_source_image/TRAIN_SOURCE_1059.png,./train_source_gt/TRAIN_SOURCE_1059.png
TRAIN_SOURCE_1060,./train_source_image/TRAIN_SOURCE_1060.png,./train_source_gt/TRAIN_SOURCE_1060.png
TRAIN_SOURCE_1061,./train_source_image/TRAIN_SOURCE_1061.png,./train_source_gt/TRAIN_SOURCE_1061.png
TRAIN_SOURCE_1062,./train_source_image/TRAIN_SOURCE_1062.png,./train_source_gt/TRAIN_SOURCE_1062.png
TRAIN_SOURCE_1063,./train_source_image/TRAIN_SOURCE_1063.png,./train_source_gt/TRAIN_SOURCE_1063.png
TRAIN_SOURCE_1064,./train_source_image/TRAIN_SOURCE_1064.png,./train_source_gt/TRAIN_SOURCE_1064.png
TRAIN_SOURCE_1065,./train_source_image/TRAIN_SOURCE_1065.png,./train_source_gt/TRAIN_SOURCE_1065.png
TRAIN_SOURCE_1066,./train_source_image/TRAIN_SOURCE_1066.png,./train_source_gt/TRAIN_SOURCE_1066.png
TRAIN_SOURCE_1067,./train_source_image/TRAIN_SOURCE_1067.png,./train_source_gt/TRAIN_SOURCE_1067.png
TRAIN_SOURCE_1068,./train_source_image/TRAIN_SOURCE_1068.png,./train_source_gt/TRAIN_SOURCE_1068.png
TRAIN_SOURCE_1069,./train_source_image/TRAIN_SOURCE_1069.png,./train_source_gt/TRAIN_SOURCE_1069.png
TRAIN_SOURCE_1070,./train_source_image/TRAIN_SOURCE_1070.png,./train_source_gt/TRAIN_SOURCE_1070.png
TRAIN_SOURCE_1071,./train_source_image/TRAIN_SOURCE_1071.png,./train_source_gt/TRAIN_SOURCE_1071.png
TRAIN_SOURCE_1072,./train_source_image/TRAIN_SOURCE_1072.png,./train_source_gt/TRAIN_SOURCE_1072.png
TRAIN_SOURCE_1073,./train_source_image/TRAIN_SOURCE_1073.png,./train_source_gt/TRAIN_SOURCE_1073.png
TRAIN_SOURCE_1074,./train_source_image/TRAIN_SOURCE_1074.png,./train_source_gt/TRAIN_SOURCE_1074.png
TRAIN_SOURCE_1075,./train_source_image/TRAIN_SOURCE_1075.png,./train_source_gt/TRAIN_SOURCE_1075.png
TRAIN_SOURCE_1076,./train_source_image/TRAIN_SOURCE_1076.png,./train_source_gt/TRAIN_SOURCE_1076.png
TRAIN_SOURCE_1077,./train_source_image/TRAIN_SOURCE_1077.png,./train_source_gt/TRAIN_SOURCE_1077.png
TRAIN_SOURCE_1078,./train_source_image/TRAIN_SOURCE_1078.png,./train_source_gt/TRAIN_SOURCE_1078.png
TRAIN_SOURCE_1079,./train_source_image/TRAIN_SOURCE_1079.png,./train_source_gt/TRAIN_SOURCE_1079.png
TRAIN_SOURCE_1080,./train_source_image/TRAIN_SOURCE_1080.png,./train_source_gt/TRAIN_SOURCE_1080.png
TRAIN_SOURCE_1081,./train_source_image/TRAIN_SOURCE_1081.png,./train_source_gt/TRAIN_SOURCE_1081.png
TRAIN_SOURCE_1082,./train_source_image/TRAIN_SOURCE_1082.png,./train_source_gt/TRAIN_SOURCE_1082.png
TRAIN_SOURCE_1083,./train_source_image/TRAIN_SOURCE_1083.png,./train_source_gt/TRAIN_SOURCE_1083.png
TRAIN_SOURCE_1084,./train_source_image/TRAIN_SOURCE_1084.png,./train_source_gt/TRAIN_SOURCE_1084.png
TRAIN_SOURCE_1085,./train_source_image/TRAIN_SOURCE_1085.png,./train_source_gt/TRAIN_SOURCE_1085.png
TRAIN_SOURCE_1086,./train_source_image/TRAIN_SOURCE_1086.png,./train_source_gt/TRAIN_SOURCE_1086.png
TRAIN_SOURCE_1087,./train_source_image/TRAIN_SOURCE_1087.png,./train_source_gt/TRAIN_SOURCE_1087.png
TRAIN_SOURCE_1088,./train_source_image/TRAIN_SOURCE_1088.png,./train_source_gt/TRAIN_SOURCE_1088.png
TRAIN_SOURCE_1089,./train_source_image/TRAIN_SOURCE_1089.png,./train_source_gt/TRAIN_SOURCE_1089.png
TRAIN_SOURCE_1090,./train_source_image/TRAIN_SOURCE_1090.png,./train_source_gt/TRAIN_SOURCE_1090.png
TRAIN_SOURCE_1091,./train_source_image/TRAIN_SOURCE_1091.png,./train_source_gt/TRAIN_SOURCE_1091.png
TRAIN_SOURCE_1092,./train_source_image/TRAIN_SOURCE_1092.png,./train_source_gt/TRAIN_SOURCE_1092.png
TRAIN_SOURCE_1093,./train_source_image/TRAIN_SOURCE_1093.png,./train_source_gt/TRAIN_SOURCE_1093.png
TRAIN_SOURCE_1094,./train_source_image/TRAIN_SOURCE_1094.png,./train_source_gt/TRAIN_SOURCE_1094.png
TRAIN_SOURCE_1095,./train_source_image/TRAIN_SOURCE_1095.png,./train_source_gt/TRAIN_SOURCE_1095.png
TRAIN_SOURCE_1096,./train_source_image/TRAIN_SOURCE_1096.png,./train_source_gt/TRAIN_SOURCE_1096.png
TRAIN_SOURCE_1097,./train_source_image/TRAIN_SOURCE_1097.png,./train_source_gt/TRAIN_SOURCE_1097.png
TRAIN_SOURCE_1098,./train_source_image/TRAIN_SOURCE_1098.png,./train_source_gt/TRAIN_SOURCE_1098.png
TRAIN_SOURCE_1099,./train_source_image/TRAIN_SOURCE_1099.png,./train_source_gt/TRAIN_SOURCE_1099.png
TRAIN_SOURCE_1100,./train_source_image/TRAIN_SOURCE_1100.png,./train_source_gt/TRAIN_SOURCE_1100.png
TRAIN_SOURCE_1101,./train_source_image/TRAIN_SOURCE_1101.png,./train_source_gt/TRAIN_SOURCE_1101.png
TRAIN_SOURCE_1102,./train_source_image/TRAIN_SOURCE_1102.png,./train_source_gt/TRAIN_SOURCE_1102.png
TRAIN_SOURCE_1103,./train_source_image/TRAIN_SOURCE_1103.png,./train_source_gt/TRAIN_SOURCE_1103.png
TRAIN_SOURCE_1104,./train_source_image/TRAIN_SOURCE_1104.png,./train_source_gt/TRAIN_SOURCE_1104.png
TRAIN_SOURCE_1105,./train_source_image/TRAIN_SOURCE_1105.png,./train_source_gt/TRAIN_SOURCE_1105.png
TRAIN_SOURCE_1106,./train_source_image/TRAIN_SOURCE_1106.png,./train_source_gt/TRAIN_SOURCE_1106.png
TRAIN_SOURCE_1107,./train_source_image/TRAIN_SOURCE_1107.png,./train_source_gt/TRAIN_SOURCE_1107.png
TRAIN_SOURCE_1108,./train_source_image/TRAIN_SOURCE_1108.png,./train_source_gt/TRAIN_SOURCE_1108.png
TRAIN_SOURCE_1109,./train_source_image/TRAIN_SOURCE_1109.png,./train_source_gt/TRAIN_SOURCE_1109.png
TRAIN_SOURCE_1110,./train_source_image/TRAIN_SOURCE_1110.png,./train_source_gt/TRAIN_SOURCE_1110.png
TRAIN_SOURCE_1111,./train_source_image/TRAIN_SOURCE_1111.png,./train_source_gt/TRAIN_SOURCE_1111.png
TRAIN_SOURCE_1112,./train_source_image/TRAIN_SOURCE_1112.png,./train_source_gt/TRAIN_SOURCE_1112.png
TRAIN_SOURCE_1113,./train_source_image/TRAIN_SOURCE_1113.png,./train_source_gt/TRAIN_SOURCE_1113.png
TRAIN_SOURCE_1114,./train_source_image/TRAIN_SOURCE_1114.png,./train_source_gt/TRAIN_SOURCE_1114.png
TRAIN_SOURCE_1115,./train_source_image/TRAIN_SOURCE_1115.png,./train_source_gt/TRAIN_SOURCE_1115.png
TRAIN_SOURCE_1116,./train_source_image/TRAIN_SOURCE_1116.png,./train_source_gt/TRAIN_SOURCE_1116.png
TRAIN_SOURCE_1117,./train_source_image/TRAIN_SOURCE_1117.png,./train_source_gt/TRAIN_SOURCE_1117.png
TRAIN_SOURCE_1118,./train_source_image/TRAIN_SOURCE_1118.png,./train_source_gt/TRAIN_SOURCE_1118.png
TRAIN_SOURCE_1119,./train_source_image/TRAIN_SOURCE_1119.png,./train_source_gt/TRAIN_SOURCE_1119.png
TRAIN_SOURCE_1120,./train_source_image/TRAIN_SOURCE_1120.png,./train_source_gt/TRAIN_SOURCE_1120.png
TRAIN_SOURCE_1121,./train_source_image/TRAIN_SOURCE_1121.png,./train_source_gt/TRAIN_SOURCE_1121.png
TRAIN_SOURCE_1122,./train_source_image/TRAIN_SOURCE_1122.png,./train_source_gt/TRAIN_SOURCE_1122.png
TRAIN_SOURCE_1123,./train_source_image/TRAIN_SOURCE_1123.png,./train_source_gt/TRAIN_SOURCE_1123.png
TRAIN_SOURCE_1124,./train_source_image/TRAIN_SOURCE_1124.png,./train_source_gt/TRAIN_SOURCE_1124.png
TRAIN_SOURCE_1125,./train_source_image/TRAIN_SOURCE_1125.png,./train_source_gt/TRAIN_SOURCE_1125.png
TRAIN_SOURCE_1126,./train_source_image/TRAIN_SOURCE_1126.png,./train_source_gt/TRAIN_SOURCE_1126.png
TRAIN_SOURCE_1127,./train_source_image/TRAIN_SOURCE_1127.png,./train_source_gt/TRAIN_SOURCE_1127.png
TRAIN_SOURCE_1128,./train_source_image/TRAIN_SOURCE_1128.png,./train_source_gt/TRAIN_SOURCE_1128.png
TRAIN_SOURCE_1129,./train_source_image/TRAIN_SOURCE_1129.png,./train_source_gt/TRAIN_SOURCE_1129.png
TRAIN_SOURCE_1130,./train_source_image/TRAIN_SOURCE_1130.png,./train_source_gt/TRAIN_SOURCE_1130.png
TRAIN_SOURCE_1131,./train_source_image/TRAIN_SOURCE_1131.png,./train_source_gt/TRAIN_SOURCE_1131.png
TRAIN_SOURCE_1132,./train_source_image/TRAIN_SOURCE_1132.png,./train_source_gt/TRAIN_SOURCE_1132.png
TRAIN_SOURCE_1133,./train_source_image/TRAIN_SOURCE_1133.png,./train_source_gt/TRAIN_SOURCE_1133.png
TRAIN_SOURCE_1134,./train_source_image/TRAIN_SOURCE_1134.png,./train_source_gt/TRAIN_SOURCE_1134.png
TRAIN_SOURCE_1135,./train_source_image/TRAIN_SOURCE_1135.png,./train_source_gt/TRAIN_SOURCE_1135.png
TRAIN_SOURCE_1136,./train_source_image/TRAIN_SOURCE_1136.png,./train_source_gt/TRAIN_SOURCE_1136.png
TRAIN_SOURCE_1137,./train_source_image/TRAIN_SOURCE_1137.png,./train_source_gt/TRAIN_SOURCE_1137.png
TRAIN_SOURCE_1138,./train_source_image/TRAIN_SOURCE_1138.png,./train_source_gt/TRAIN_SOURCE_1138.png
TRAIN_SOURCE_1139,./train_source_image/TRAIN_SOURCE_1139.png,./train_source_gt/TRAIN_SOURCE_1139.png
TRAIN_SOURCE_1140,./train_source_image/TRAIN_SOURCE_1140.png,./train_source_gt/TRAIN_SOURCE_1140.png
TRAIN_SOURCE_1141,./train_source_image/TRAIN_SOURCE_1141.png,./train_source_gt/TRAIN_SOURCE_1141.png
TRAIN_SOURCE_1142,./train_source_image/TRAIN_SOURCE_1142.png,./train_source_gt/TRAIN_SOURCE_1142.png
TRAIN_SOURCE_1143,./train_source_image/TRAIN_SOURCE_1143.png,./train_source_gt/TRAIN_SOURCE_1143.png
TRAIN_SOURCE_1144,./train_source_image/TRAIN_SOURCE_1144.png,./train_source_gt/TRAIN_SOURCE_1144.png
TRAIN_SOURCE_1145,./train_source_image/TRAIN_SOURCE_1145.png,./train_source_gt/TRAIN_SOURCE_1145.png
TRAIN_SOURCE_1146,./train_source_image/TRAIN_SOURCE_1146.png,./train_source_gt/TRAIN_SOURCE_1146.png
TRAIN_SOURCE_1147,./train_source_image/TRAIN_SOURCE_1147.png,./train_source_gt/TRAIN_SOURCE_1147.png
TRAIN_SOURCE_1148,./train_source_image/TRAIN_SOURCE_1148.png,./train_source_gt/TRAIN_SOURCE_1148.png
TRAIN_SOURCE_1149,./train_source_image/TRAIN_SOURCE_1149.png,./train_source_gt/TRAIN_SOURCE_1149.png
TRAIN_SOURCE_1150,./train_source_image/TRAIN_SOURCE_1150.png,./train_source_gt/TRAIN_SOURCE_1150.png
TRAIN_SOURCE_1151,./train_source_image/TRAIN_SOURCE_1151.png,./train_source_gt/TRAIN_SOURCE_1151.png
TRAIN_SOURCE_1152,./train_source_image/TRAIN_SOURCE_1152.png,./train_source_gt/TRAIN_SOURCE_1152.png
TRAIN_SOURCE_1153,./train_source_image/TRAIN_SOURCE_1153.png,./train_source_gt/TRAIN_SOURCE_1153.png
TRAIN_SOURCE_1154,./train_source_image/TRAIN_SOURCE_1154.png,./train_source_gt/TRAIN_SOURCE_1154.png
TRAIN_SOURCE_1155,./train_source_image/TRAIN_SOURCE_1155.png,./train_source_gt/TRAIN_SOURCE_1155.png
TRAIN_SOURCE_1156,./train_source_image/TRAIN_SOURCE_1156.png,./train_source_gt/TRAIN_SOURCE_1156.png
TRAIN_SOURCE_1157,./train_source_image/TRAIN_SOURCE_1157.png,./train_source_gt/TRAIN_SOURCE_1157.png
TRAIN_SOURCE_1158,./train_source_image/TRAIN_SOURCE_1158.png,./train_source_gt/TRAIN_SOURCE_1158.png
TRAIN_SOURCE_1159,./train_source_image/TRAIN_SOURCE_1159.png,./train_source_gt/TRAIN_SOURCE_1159.png
TRAIN_SOURCE_1160,./train_source_image/TRAIN_SOURCE_1160.png,./train_source_gt/TRAIN_SOURCE_1160.png
TRAIN_SOURCE_1161,./train_source_image/TRAIN_SOURCE_1161.png,./train_source_gt/TRAIN_SOURCE_1161.png
TRAIN_SOURCE_1162,./train_source_image/TRAIN_SOURCE_1162.png,./train_source_gt/TRAIN_SOURCE_1162.png
TRAIN_SOURCE_1163,./train_source_image/TRAIN_SOURCE_1163.png,./train_source_gt/TRAIN_SOURCE_1163.png
TRAIN_SOURCE_1164,./train_source_image/TRAIN_SOURCE_1164.png,./train_source_gt/TRAIN_SOURCE_1164.png
TRAIN_SOURCE_1165,./train_source_image/TRAIN_SOURCE_1165.png,./train_source_gt/TRAIN_SOURCE_1165.png
TRAIN_SOURCE_1166,./train_source_image/TRAIN_SOURCE_1166.png,./train_source_gt/TRAIN_SOURCE_1166.png
TRAIN_SOURCE_1167,./train_source_image/TRAIN_SOURCE_1167.png,./train_source_gt/TRAIN_SOURCE_1167.png
TRAIN_SOURCE_1168,./train_source_image/TRAIN_SOURCE_1168.png,./train_source_gt/TRAIN_SOURCE_1168.png
TRAIN_SOURCE_1169,./train_source_image/TRAIN_SOURCE_1169.png,./train_source_gt/TRAIN_SOURCE_1169.png
TRAIN_SOURCE_1170,./train_source_image/TRAIN_SOURCE_1170.png,./train_source_gt/TRAIN_SOURCE_1170.png
TRAIN_SOURCE_1171,./train_source_image/TRAIN_SOURCE_1171.png,./train_source_gt/TRAIN_SOURCE_1171.png
TRAIN_SOURCE_1172,./train_source_image/TRAIN_SOURCE_1172.png,./train_source_gt/TRAIN_SOURCE_1172.png
TRAIN_SOURCE_1173,./train_source_image/TRAIN_SOURCE_1173.png,./train_source_gt/TRAIN_SOURCE_1173.png
TRAIN_SOURCE_1174,./train_source_image/TRAIN_SOURCE_1174.png,./train_source_gt/TRAIN_SOURCE_1174.png
TRAIN_SOURCE_1175,./train_source_image/TRAIN_SOURCE_1175.png,./train_source_gt/TRAIN_SOURCE_1175.png
TRAIN_SOURCE_1176,./train_source_image/TRAIN_SOURCE_1176.png,./train_source_gt/TRAIN_SOURCE_1176.png
TRAIN_SOURCE_1177,./train_source_image/TRAIN_SOURCE_1177.png,./train_source_gt/TRAIN_SOURCE_1177.png
TRAIN_SOURCE_1178,./train_source_image/TRAIN_SOURCE_1178.png,./train_source_gt/TRAIN_SOURCE_1178.png
TRAIN_SOURCE_1179,./train_source_image/TRAIN_SOURCE_1179.png,./train_source_gt/TRAIN_SOURCE_1179.png
TRAIN_SOURCE_1180,./train_source_image/TRAIN_SOURCE_1180.png,./train_source_gt/TRAIN_SOURCE_1180.png
TRAIN_SOURCE_1181,./train_source_image/TRAIN_SOURCE_1181.png,./train_source_gt/TRAIN_SOURCE_1181.png
TRAIN_SOURCE_1182,./train_source_image/TRAIN_SOURCE_1182.png,./train_source_gt/TRAIN_SOURCE_1182.png
TRAIN_SOURCE_1183,./train_source_image/TRAIN_SOURCE_1183.png,./train_source_gt/TRAIN_SOURCE_1183.png
TRAIN_SOURCE_1184,./train_source_image/TRAIN_SOURCE_1184.png,./train_source_gt/TRAIN_SOURCE_1184.png
TRAIN_SOURCE_1185,./train_source_image/TRAIN_SOURCE_1185.png,./train_source_gt/TRAIN_SOURCE_1185.png
TRAIN_SOURCE_1186,./train_source_image/TRAIN_SOURCE_1186.png,./train_source_gt/TRAIN_SOURCE_1186.png
TRAIN_SOURCE_1187,./train_source_image/TRAIN_SOURCE_1187.png,./train_source_gt/TRAIN_SOURCE_1187.png
TRAIN_SOURCE_1188,./train_source_image/TRAIN_SOURCE_1188.png,./train_source_gt/TRAIN_SOURCE_1188.png
TRAIN_SOURCE_1189,./train_source_image/TRAIN_SOURCE_1189.png,./train_source_gt/TRAIN_SOURCE_1189.png
TRAIN_SOURCE_1190,./train_source_image/TRAIN_SOURCE_1190.png,./train_source_gt/TRAIN_SOURCE_1190.png
TRAIN_SOURCE_1191,./train_source_image/TRAIN_SOURCE_1191.png,./train_source_gt/TRAIN_SOURCE_1191.png
TRAIN_SOURCE_1192,./train_source_image/TRAIN_SOURCE_1192.png,./train_source_gt/TRAIN_SOURCE_1192.png
TRAIN_SOURCE_1193,./train_source_image/TRAIN_SOURCE_1193.png,./train_source_gt/TRAIN_SOURCE_1193.png
TRAIN_SOURCE_1194,./train_source_image/TRAIN_SOURCE_1194.png,./train_source_gt/TRAIN_SOURCE_1194.png
TRAIN_SOURCE_1195,./train_source_image/TRAIN_SOURCE_1195.png,./train_source_gt/TRAIN_SOURCE_1195.png
TRAIN_SOURCE_1196,./train_source_image/TRAIN_SOURCE_1196.png,./train_source_gt/TRAIN_SOURCE_1196.png
TRAIN_SOURCE_1197,./train_source_image/TRAIN_SOURCE_1197.png,./train_source_gt/TRAIN_SOURCE_1197.png
TRAIN_SOURCE_1198,./train_source_image/TRAIN_SOURCE_1198.png,./train_source_gt/TRAIN_SOURCE_1198.png
TRAIN_SOURCE_1199,./train_source_image/TRAIN_SOURCE_1199.png,./train_source_gt/TRAIN_SOURCE_1199.png
TRAIN_SOURCE_1200,./train_source_image/TRAIN_SOURCE_1200.png,./train_source_gt/TRAIN_SOURCE_1200.png
TRAIN_SOURCE_1201,./train_source_image/TRAIN_SOURCE_1201.png,./train_source_gt/TRAIN_SOURCE_1201.png
TRAIN_SOURCE_1202,./train_source_image/TRAIN_SOURCE_1202.png,./train_source_gt/TRAIN_SOURCE_1202.png
TRAIN_SOURCE_1203,./train_source_image/TRAIN_SOURCE_1203.png,./train_source_gt/TRAIN_SOURCE_1203.png
TRAIN_SOURCE_1204,./train_source_image/TRAIN_SOURCE_1204.png,./train_source_gt/TRAIN_SOURCE_1204.png
TRAIN_SOURCE_1205,./train_source_image/TRAIN_SOURCE_1205.png,./train_source_gt/TRAIN_SOURCE_1205.png
TRAIN_SOURCE_1206,./train_source_image/TRAIN_SOURCE_1206.png,./train_source_gt/TRAIN_SOURCE_1206.png
TRAIN_SOURCE_1207,./train_source_image/TRAIN_SOURCE_1207.png,./train_source_gt/TRAIN_SOURCE_1207.png
TRAIN_SOURCE_1208,./train_source_image/TRAIN_SOURCE_1208.png,./train_source_gt/TRAIN_SOURCE_1208.png
TRAIN_SOURCE_1209,./train_source_image/TRAIN_SOURCE_1209.png,./train_source_gt/TRAIN_SOURCE_1209.png
TRAIN_SOURCE_1210,./train_source_image/TRAIN_SOURCE_1210.png,./train_source_gt/TRAIN_SOURCE_1210.png
TRAIN_SOURCE_1211,./train_source_image/TRAIN_SOURCE_1211.png,./train_source_gt/TRAIN_SOURCE_1211.png
TRAIN_SOURCE_1212,./train_source_image/TRAIN_SOURCE_1212.png,./train_source_gt/TRAIN_SOURCE_1212.png
TRAIN_SOURCE_1213,./train_source_image/TRAIN_SOURCE_1213.png,./train_source_gt/TRAIN_SOURCE_1213.png
TRAIN_SOURCE_1214,./train_source_image/TRAIN_SOURCE_1214.png,./train_source_gt/TRAIN_SOURCE_1214.png
TRAIN_SOURCE_1215,./train_source_image/TRAIN_SOURCE_1215.png,./train_source_gt/TRAIN_SOURCE_1215.png
TRAIN_SOURCE_1216,./train_source_image/TRAIN_SOURCE_1216.png,./train_source_gt/TRAIN_SOURCE_1216.png
TRAIN_SOURCE_1217,./train_source_image/TRAIN_SOURCE_1217.png,./train_source_gt/TRAIN_SOURCE_1217.png
TRAIN_SOURCE_1218,./train_source_image/TRAIN_SOURCE_1218.png,./train_source_gt/TRAIN_SOURCE_1218.png
TRAIN_SOURCE_1219,./train_source_image/TRAIN_SOURCE_1219.png,./train_source_gt/TRAIN_SOURCE_1219.png
TRAIN_SOURCE_1220,./train_source_image/TRAIN_SOURCE_1220.png,./train_source_gt/TRAIN_SOURCE_1220.png
TRAIN_SOURCE_1221,./train_source_image/TRAIN_SOURCE_1221.png,./train_source_gt/TRAIN_SOURCE_1221.png
TRAIN_SOURCE_1222,./train_source_image/TRAIN_SOURCE_1222.png,./train_source_gt/TRAIN_SOURCE_1222.png
TRAIN_SOURCE_1223,./train_source_image/TRAIN_SOURCE_1223.png,./train_source_gt/TRAIN_SOURCE_1223.png
TRAIN_SOURCE_1224,./train_source_image/TRAIN_SOURCE_1224.png,./train_source_gt/TRAIN_SOURCE_1224.png
TRAIN_SOURCE_1225,./train_source_image/TRAIN_SOURCE_1225.png,./train_source_gt/TRAIN_SOURCE_1225.png
TRAIN_SOURCE_1226,./train_source_image/TRAIN_SOURCE_1226.png,./train_source_gt/TRAIN_SOURCE_1226.png
TRAIN_SOURCE_1227,./train_source_image/TRAIN_SOURCE_1227.png,./train_source_gt/TRAIN_SOURCE_1227.png
TRAIN_SOURCE_1228,./train_source_image/TRAIN_SOURCE_1228.png,./train_source_gt/TRAIN_SOURCE_1228.png
TRAIN_SOURCE_1229,./train_source_image/TRAIN_SOURCE_1229.png,./train_source_gt/TRAIN_SOURCE_1229.png
TRAIN_SOURCE_1230,./train_source_image/TRAIN_SOURCE_1230.png,./train_source_gt/TRAIN_SOURCE_1230.png
TRAIN_SOURCE_1231,./train_source_image/TRAIN_SOURCE_1231.png,./train_source_gt/TRAIN_SOURCE_1231.png
TRAIN_SOURCE_1232,./train_source_image/TRAIN_SOURCE_1232.png,./train_source_gt/TRAIN_SOURCE_1232.png
TRAIN_SOURCE_1233,./train_source_image/TRAIN_SOURCE_1233.png,./train_source_gt/TRAIN_SOURCE_1233.png
TRAIN_SOURCE_1234,./train_source_image/TRAIN_SOURCE_1234.png,./train_source_gt/TRAIN_SOURCE_1234.png
TRAIN_SOURCE_1235,./train_source_image/TRAIN_SOURCE_1235.png,./train_source_gt/TRAIN_SOURCE_1235.png
TRAIN_SOURCE_1236,./train_source_image/TRAIN_SOURCE_1236.png,./train_source_gt/TRAIN_SOURCE_1236.png
TRAIN_SOURCE_1237,./train_source_image/TRAIN_SOURCE_1237.png,./train_source_gt/TRAIN_SOURCE_1237.png
TRAIN_SOURCE_1238,./train_source_image/TRAIN_SOURCE_1238.png,./train_source_gt/TRAIN_SOURCE_1238.png
TRAIN_SOURCE_1239,./train_source_image/TRAIN_SOURCE_1239.png,./train_source_gt/TRAIN_SOURCE_1239.png
TRAIN_SOURCE_1240,./train_source_image/TRAIN_SOURCE_1240.png,./train_source_gt/TRAIN_SOURCE_1240.png
TRAIN_SOURCE_1241,./train_source_image/TRAIN_SOURCE_1241.png,./train_source_gt/TRAIN_SOURCE_1241.png
TRAIN_SOURCE_1242,./train_source_image/TRAIN_SOURCE_1242.png,./train_source_gt/TRAIN_SOURCE_1242.png
TRAIN_SOURCE_1243,./train_source_image/TRAIN_SOURCE_1243.png,./train_source_gt/TRAIN_SOURCE_1243.png
TRAIN_SOURCE_1244,./train_source_image/TRAIN_SOURCE_1244.png,./train_source_gt/TRAIN_SOURCE_1244.png
TRAIN_SOURCE_1245,./train_source_image/TRAIN_SOURCE_1245.png,./train_source_gt/TRAIN_SOURCE_1245.png
TRAIN_SOURCE_1246,./train_source_image/TRAIN_SOURCE_1246.png,./train_source_gt/TRAIN_SOURCE_1246.png
TRAIN_SOURCE_1247,./train_source_image/TRAIN_SOURCE_1247.png,./train_source_gt/TRAIN_SOURCE_1247.png
TRAIN_SOURCE_1248,./train_source_image/TRAIN_SOURCE_1248.png,./train_source_gt/TRAIN_SOURCE_1248.png
TRAIN_SOURCE_1249,./train_source_image/TRAIN_SOURCE_1249.png,./train_source_gt/TRAIN_SOURCE_1249.png
TRAIN_SOURCE_1250,./train_source_image/TRAIN_SOURCE_1250.png,./train_source_gt/TRAIN_SOURCE_1250.png
TRAIN_SOURCE_1251,./train_source_image/TRAIN_SOURCE_1251.png,./train_source_gt/TRAIN_SOURCE_1251.png
TRAIN_SOURCE_1252,./train_source_image/TRAIN_SOURCE_1252.png,./train_source_gt/TRAIN_SOURCE_1252.png
TRAIN_SOURCE_1253,./train_source_image/TRAIN_SOURCE_1253.png,./train_source_gt/TRAIN_SOURCE_1253.png
TRAIN_SOURCE_1254,./train_source_image/TRAIN_SOURCE_1254.png,./train_source_gt/TRAIN_SOURCE_1254.png
TRAIN_SOURCE_1255,./train_source_image/TRAIN_SOURCE_1255.png,./train_source_gt/TRAIN_SOURCE_1255.png
TRAIN_SOURCE_1256,./train_source_image/TRAIN_SOURCE_1256.png,./train_source_gt/TRAIN_SOURCE_1256.png
TRAIN_SOURCE_1257,./train_source_image/TRAIN_SOURCE_1257.png,./train_source_gt/TRAIN_SOURCE_1257.png
TRAIN_SOURCE_1258,./train_source_image/TRAIN_SOURCE_1258.png,./train_source_gt/TRAIN_SOURCE_1258.png
TRAIN_SOURCE_1259,./train_source_image/TRAIN_SOURCE_1259.png,./train_source_gt/TRAIN_SOURCE_1259.png
TRAIN_SOURCE_1260,./train_source_image/TRAIN_SOURCE_1260.png,./train_source_gt/TRAIN_SOURCE_1260.png
TRAIN_SOURCE_1261,./train_source_image/TRAIN_SOURCE_1261.png,./train_source_gt/TRAIN_SOURCE_1261.png
TRAIN_SOURCE_1262,./train_source_image/TRAIN_SOURCE_1262.png,./train_source_gt/TRAIN_SOURCE_1262.png
TRAIN_SOURCE_1263,./train_source_image/TRAIN_SOURCE_1263.png,./train_source_gt/TRAIN_SOURCE_1263.png
TRAIN_SOURCE_1264,./train_source_image/TRAIN_SOURCE_1264.png,./train_source_gt/TRAIN_SOURCE_1264.png
TRAIN_SOURCE_1265,./train_source_image/TRAIN_SOURCE_1265.png,./train_source_gt/TRAIN_SOURCE_1265.png
